Reduzido,Clustering,Regressão Linear,Árvore de Decisão,Random Forest,XGBoost,K-NN,Regressão Linear Bayesiana,Redes Neurais,3-Fold,R²,MSE,Modelo,Tipo de Busca,Tempo Execução (s),max_depth,max_features,min_samples_leaf,min_samples_split,n_estimators,learning_rate,subsample,metric,n_neighbors,weights,alpha_1,alpha_2,lambda_1,lambda_2,activation,alpha,hidden_layer_sizes,learning_rate_init
X,X,,X,,,,,,X,-0.08491963264847935,1.3050873823052073e-06,Árvore de Decisão,grid,7.82,12.0,sqrt,10.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.13428518909155307,1.3644709190166362e-06,Árvore de Decisão,grid,7.82,12.0,sqrt,10.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.014462094542227133,1.22033157071916e-06,Árvore de Decisão,grid,7.82,12.0,sqrt,10.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.33266904255712393,1.6031137237181798e-06,Árvore de Decisão,grid,7.82,12.0,log2,1.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.25752093248680064,1.5127154607450564e-06,Árvore de Decisão,grid,7.82,12.0,log2,1.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.2533807223701787,1.5077350586759142e-06,Árvore de Decisão,grid,7.82,12.0,log2,1.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.08224184933937062,1.301866184067017e-06,Árvore de Decisão,grid,7.82,12.0,log2,1.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.23142395146318284,1.4813224988838738e-06,Árvore de Decisão,grid,7.82,12.0,log2,2.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.17485073863429546,1.4132686228016347e-06,Árvore de Decisão,grid,7.82,12.0,log2,2.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.17325608779125456,1.4113503621012042e-06,Árvore de Decisão,grid,7.82,12.0,log2,2.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.12557125149110449,1.3539886218304582e-06,Árvore de Decisão,grid,7.82,12.0,log2,2.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.27743470269226056,1.53667042427155e-06,Árvore de Decisão,grid,7.82,12.0,log2,5.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.15401977502134034,1.3882103355751788e-06,Árvore de Decisão,grid,7.82,12.0,log2,5.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.10292774474480071,1.3267499637248777e-06,Árvore de Decisão,grid,7.82,12.0,log2,5.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.049443203275591596,1.2624115573403923e-06,Árvore de Decisão,grid,7.82,12.0,log2,5.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.11631145944811005,1.3428496974397355e-06,Árvore de Decisão,grid,7.82,12.0,log2,10.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.07436571933634806,1.292391714641805e-06,Árvore de Decisão,grid,7.82,12.0,log2,10.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.06319764949588058,1.278957256830477e-06,Árvore de Decisão,grid,7.82,12.0,log2,10.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.05410201312339069,1.2680158009783098e-06,Árvore de Decisão,grid,7.82,12.0,log2,10.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.45277596392464603,1.7475944971203742e-06,Árvore de Decisão,grid,7.82,16.0,sqrt,1.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.5105351848275768,1.817075063370407e-06,Árvore de Decisão,grid,7.82,16.0,sqrt,1.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.18513117679509827,1.4256353177387333e-06,Árvore de Decisão,grid,7.82,16.0,sqrt,1.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.375115715345095,1.6541742957728915e-06,Árvore de Decisão,grid,7.82,16.0,sqrt,1.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.28539665291754535,1.5462481298129224e-06,Árvore de Decisão,grid,7.82,16.0,sqrt,2.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.32573509155201363,1.5947726340245585e-06,Árvore de Decisão,grid,7.82,16.0,sqrt,2.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.3258928036244779,1.5949623513359761e-06,Árvore de Decisão,grid,7.82,16.0,sqrt,2.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.12055682489357089,1.3479565944940543e-06,Árvore de Decisão,grid,7.82,16.0,sqrt,2.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.30273581513444725,1.5671060082658917e-06,Árvore de Decisão,grid,7.82,16.0,sqrt,5.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.32018404418904045,1.588095086993439e-06,Árvore de Decisão,grid,7.82,16.0,sqrt,5.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.19302498401350143,1.435131051698251e-06,Árvore de Decisão,grid,7.82,16.0,sqrt,5.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.2778959512621879,1.5372252761431573e-06,Árvore de Decisão,grid,7.82,16.0,sqrt,5.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.07469409569914864,1.2927867299358799e-06,Árvore de Decisão,grid,7.82,16.0,sqrt,10.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.19200051615377012,1.4338986838462206e-06,Árvore de Decisão,grid,7.82,16.0,sqrt,10.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.12507719741651768,1.3533943070816824e-06,Árvore de Decisão,grid,7.82,16.0,sqrt,10.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.20911277334054978,1.4544836103837826e-06,Árvore de Decisão,grid,7.82,16.0,sqrt,10.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.33555792077703517,1.6065888553319555e-06,Árvore de Decisão,grid,7.82,16.0,log2,1.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.43094725862845684,1.721335991884765e-06,Árvore de Decisão,grid,7.82,16.0,log2,1.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.3201754207544505,1.5880847135654572e-06,Árvore de Decisão,grid,7.82,16.0,log2,1.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.3346209522437851,1.6054617434486756e-06,Árvore de Decisão,grid,7.82,16.0,log2,1.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.27964945927868,1.5393346316366219e-06,Árvore de Decisão,grid,7.82,16.0,log2,2.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.31586997550753115,1.5829055444382073e-06,Árvore de Decisão,grid,7.82,16.0,log2,2.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.35507770678886486,1.6300698816335512e-06,Árvore de Decisão,grid,7.82,16.0,log2,2.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.1299582361976046,1.359265877596254e-06,Árvore de Decisão,grid,7.82,16.0,log2,2.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.18883612905698155,1.4300921330672782e-06,Árvore de Decisão,grid,7.82,16.0,log2,5.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.20766734297820255,1.4527448521650793e-06,Árvore de Decisão,grid,7.82,16.0,log2,5.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.14737626954803362,1.3802186328659908e-06,Árvore de Decisão,grid,7.82,16.0,log2,5.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.21294091098470802,1.459088609672921e-06,Árvore de Decisão,grid,7.82,16.0,log2,5.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.07902336087292272,1.2979945528777074e-06,Árvore de Decisão,grid,7.82,16.0,log2,10.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.10429611269495531,1.3283960209003185e-06,Árvore de Decisão,grid,7.82,16.0,log2,10.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,-0.06840329260337397,1.2852193051259704e-06,Árvore de Decisão,grid,7.82,16.0,log2,10.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,X,0.00610148773904895,1.1955949257524045e-06,Árvore de Decisão,grid,7.82,16.0,log2,10.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,X,,,,,X,0.11168585190816183,1.0685838391252401e-06,Random Forest,grid,295.06,3.0,N/A,1.0,5.0,30.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,X,,,,,X,0.10979039530067225,1.0708639494925886e-06,Random Forest,grid,295.06,3.0,N/A,1.0,5.0,80.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,X,,,,,X,0.10502931317254305,1.07659121999683e-06,Random Forest,grid,295.06,3.0,N/A,1.0,10.0,30.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,X,,,,,X,0.10796623337019284,1.0730582970249845e-06,Random Forest,grid,295.06,3.0,N/A,1.0,10.0,80.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,X,,,,,X,0.12010843110531189,1.0584520270482174e-06,Random Forest,grid,295.06,3.0,N/A,5.0,5.0,30.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,X,,,,,X,0.12105914501445891,1.0573083803764533e-06,Random Forest,grid,295.06,3.0,N/A,5.0,5.0,80.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,X,,,,,X,0.11841163708016478,1.0604931593182497e-06,Random Forest,grid,295.06,3.0,N/A,5.0,10.0,30.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,X,,,,,X,0.11363832572270516,1.0662351407857868e-06,Random Forest,grid,295.06,3.0,N/A,5.0,10.0,80.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,X,,,,,X,0.1400325284076951,1.0344846406993462e-06,Random Forest,grid,295.06,8.0,N/A,1.0,5.0,30.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,X,,,,,X,0.1473017029939313,1.025740298955699e-06,Random Forest,grid,295.06,8.0,N/A,1.0,5.0,80.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,X,,,,,X,0.13060977895772397,1.0458195921959472e-06,Random Forest,grid,295.06,8.0,N/A,1.0,10.0,30.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,X,,,,,X,0.1355604735263657,1.0398642303232814e-06,Random Forest,grid,295.06,8.0,N/A,1.0,10.0,80.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,X,,,,,X,0.15060932238594127,1.0217614490906244e-06,Random Forest,grid,295.06,8.0,N/A,5.0,5.0,30.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,X,,,,,X,0.15501029349826967,1.0164673685930962e-06,Random Forest,grid,295.06,8.0,N/A,5.0,5.0,80.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,X,,,,,X,0.14542151921776103,1.0280020371055604e-06,Random Forest,grid,295.06,8.0,N/A,5.0,10.0,30.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,X,,,,,X,0.15903994576165914,1.0116199603927406e-06,Random Forest,grid,295.06,8.0,N/A,5.0,10.0,80.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,X,0.09898423562913661,1.083863053033621e-06,XGBoost,grid,28.43,3.0,N/A,N/A,N/A,20.0,0.05,0.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,X,0.1045544773685998,1.0771624164225785e-06,XGBoost,grid,28.43,3.0,N/A,N/A,N/A,20.0,0.05,0.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,X,0.1060136792349865,1.075407091984944e-06,XGBoost,grid,28.43,3.0,N/A,N/A,N/A,20.0,0.05,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,X,0.1244121501838662,1.0532749343886478e-06,XGBoost,grid,28.43,3.0,N/A,N/A,N/A,40.0,0.05,0.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,X,0.13240733956446693,1.0436572443167202e-06,XGBoost,grid,28.43,3.0,N/A,N/A,N/A,40.0,0.05,0.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,X,0.1413462518916595,1.0329043172438894e-06,XGBoost,grid,28.43,3.0,N/A,N/A,N/A,40.0,0.05,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,X,0.11047626702848967,1.0700388906486728e-06,XGBoost,grid,28.43,4.0,N/A,N/A,N/A,20.0,0.05,0.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,X,0.11531417699404678,1.0642192012792733e-06,XGBoost,grid,28.43,4.0,N/A,N/A,N/A,20.0,0.05,0.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,X,0.11443087444488342,1.065281756492563e-06,XGBoost,grid,28.43,4.0,N/A,N/A,N/A,20.0,0.05,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,X,0.1377844368599993,1.0371889478432794e-06,XGBoost,grid,28.43,4.0,N/A,N/A,N/A,40.0,0.05,0.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,X,0.14730261911394493,1.0257391969232215e-06,XGBoost,grid,28.43,4.0,N/A,N/A,N/A,40.0,0.05,0.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,X,0.14896024332074664,1.0237451833836017e-06,XGBoost,grid,28.43,4.0,N/A,N/A,N/A,40.0,0.05,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,X,0.11455830702719105,1.065128463428027e-06,XGBoost,grid,28.43,3.0,N/A,N/A,N/A,20.0,0.2,0.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,X,0.14175057055485418,1.0324179483278087e-06,XGBoost,grid,28.43,3.0,N/A,N/A,N/A,20.0,0.2,0.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,X,0.14935571910251189,1.0232694518757027e-06,XGBoost,grid,28.43,3.0,N/A,N/A,N/A,20.0,0.2,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,X,0.12319166037502816,1.0547431038288654e-06,XGBoost,grid,28.43,3.0,N/A,N/A,N/A,40.0,0.2,0.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,X,0.13108854148770577,1.0452436721755173e-06,XGBoost,grid,28.43,3.0,N/A,N/A,N/A,40.0,0.2,0.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,X,0.1402157762811801,1.034264205488919e-06,XGBoost,grid,28.43,3.0,N/A,N/A,N/A,40.0,0.2,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,X,0.11751206509304502,1.0615752856016494e-06,XGBoost,grid,28.43,4.0,N/A,N/A,N/A,20.0,0.2,0.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,X,0.12684337305932725,1.050350332231168e-06,XGBoost,grid,28.43,4.0,N/A,N/A,N/A,20.0,0.2,0.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,X,0.13612768586613477,1.0391819109648298e-06,XGBoost,grid,28.43,4.0,N/A,N/A,N/A,20.0,0.2,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,X,0.12675424816226843,1.0504575436550379e-06,XGBoost,grid,28.43,4.0,N/A,N/A,N/A,40.0,0.2,0.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,X,0.11479158935139355,1.0648478400448106e-06,XGBoost,grid,28.43,4.0,N/A,N/A,N/A,40.0,0.2,0.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,X,,,,X,0.12365397199720818,1.0541869731749041e-06,XGBoost,grid,28.43,4.0,N/A,N/A,N/A,40.0,0.2,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,,X,,,X,-0.018756338797885075,1.2254972657862817e-06,K-NN,grid,8.95,N/A,N/A,N/A,N/A,N/A,N/A,N/A,euclidean,3.0,uniform,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,,X,,,X,-0.022907348550299522,1.230490659111165e-06,K-NN,grid,8.95,N/A,N/A,N/A,N/A,N/A,N/A,N/A,euclidean,3.0,distance,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,,X,,,X,0.030810928959833173,1.1658710835519137e-06,K-NN,grid,8.95,N/A,N/A,N/A,N/A,N/A,N/A,N/A,euclidean,5.0,uniform,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,,X,,,X,0.030918330176453512,1.1657418869105797e-06,K-NN,grid,8.95,N/A,N/A,N/A,N/A,N/A,N/A,N/A,euclidean,5.0,distance,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,,X,,,X,0.051273785998397825,1.1412556044663777e-06,K-NN,grid,8.95,N/A,N/A,N/A,N/A,N/A,N/A,N/A,euclidean,7.0,uniform,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,,X,,,X,0.05313016360956746,1.1390225035764832e-06,K-NN,grid,8.95,N/A,N/A,N/A,N/A,N/A,N/A,N/A,euclidean,7.0,distance,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,,X,,,X,0.05354983114769829,1.1385176709674166e-06,K-NN,grid,8.95,N/A,N/A,N/A,N/A,N/A,N/A,N/A,euclidean,9.0,uniform,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,,X,,,X,0.05652043057581846,1.1349442340833788e-06,K-NN,grid,8.95,N/A,N/A,N/A,N/A,N/A,N/A,N/A,euclidean,9.0,distance,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,,X,,,X,0.06277633463555976,1.1274187905319985e-06,K-NN,grid,8.95,N/A,N/A,N/A,N/A,N/A,N/A,N/A,euclidean,11.0,uniform,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,,X,,,X,0.06526409317034199,1.1244261796728508e-06,K-NN,grid,8.95,N/A,N/A,N/A,N/A,N/A,N/A,N/A,euclidean,11.0,distance,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,,X,,,X,0.09061611656875768,1.0939293531268988e-06,K-NN,grid,8.95,N/A,N/A,N/A,N/A,N/A,N/A,N/A,euclidean,15.0,uniform,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,,X,,,X,0.09216958735443437,1.092060629342984e-06,K-NN,grid,8.95,N/A,N/A,N/A,N/A,N/A,N/A,N/A,euclidean,15.0,distance,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,,X,,,X,0.014699506381409155,1.1852520714936273e-06,K-NN,grid,8.95,N/A,N/A,N/A,N/A,N/A,N/A,N/A,manhattan,3.0,uniform,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,,X,,,X,0.014689914318264496,1.1852636101184282e-06,K-NN,grid,8.95,N/A,N/A,N/A,N/A,N/A,N/A,N/A,manhattan,3.0,distance,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,,X,,,X,0.05289962631927092,1.1392998248633903e-06,K-NN,grid,8.95,N/A,N/A,N/A,N/A,N/A,N/A,N/A,manhattan,5.0,uniform,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,,X,,,X,0.0558318554306364,1.1357725449616254e-06,K-NN,grid,8.95,N/A,N/A,N/A,N/A,N/A,N/A,N/A,manhattan,5.0,distance,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,,X,,,X,0.05851391504817449,1.1325462026039945e-06,K-NN,grid,8.95,N/A,N/A,N/A,N/A,N/A,N/A,N/A,manhattan,7.0,uniform,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,,X,,,X,0.06309290370810905,1.1270379786360947e-06,K-NN,grid,8.95,N/A,N/A,N/A,N/A,N/A,N/A,N/A,manhattan,7.0,distance,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,,X,,,X,0.07242071606904676,1.115817230250288e-06,K-NN,grid,8.95,N/A,N/A,N/A,N/A,N/A,N/A,N/A,manhattan,9.0,uniform,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,,X,,,X,0.0771927867701373,1.1100767412112447e-06,K-NN,grid,8.95,N/A,N/A,N/A,N/A,N/A,N/A,N/A,manhattan,9.0,distance,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,,X,,,X,0.08098939766309299,1.1055096665424759e-06,K-NN,grid,8.95,N/A,N/A,N/A,N/A,N/A,N/A,N/A,manhattan,11.0,uniform,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,,X,,,X,0.08569526014408368,1.0998488216632916e-06,K-NN,grid,8.95,N/A,N/A,N/A,N/A,N/A,N/A,N/A,manhattan,11.0,distance,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
